bw_date,bw_lat,bw_lon,reef_zone,cloud_cover,bleaching,bleaching_sev,notes
10/6/2014,24.54585,-81.40507,reef,no data,yes,31-50%,"APALM in pretty good shape, not much bleaching. Montastraea and Palythoa pale. Some brain corals bleached."
10/7/2014,24.84543,-80.61523,reef,no data,yes,76-100%,
10/7/2014,25.01052,-80.37251,reef,no data,yes,no data, 
10/7/2014,25.04636,-80.39649,other/don't know,no data,yes,no data, 
10/7/2014,24.62148,-81.36317,inshore,no data,yes,no data,"recovering, some BBD on Cnat"
10/8/2014,25.31618,-80.1871,reef,no data,yes,no data,"Not much bleaching, and APALM looked very dark and healthy."
10/8/2014,25.32535,-80.15237,other/don't know,no data,yes,no data,"DCYL here totally bleached. MALC, MMEA, PPOR, PAST bleached. Palythoa pale/partially bleached. Some octocorals bleached, others okay."
10/9/2014,24.72505,-80.92025,mid-channel reef,mostly cloudy,yes,31-50%,"beginning to see browning up around the edges of O fav, Colp, Dip spp, still many other colonies stark white but not dead yet
Black Band disease on Mcav & Colp"
10/9/2014,25.3732,-80.16032,other/don't know,no data,yes,no data,"Large patch of APALM, 100% bleached, some (~5%) associated mortality."
10/14/2014,24.68188,-80.97092,reef,no data,yes,51-75%,"DCYL: ~50% bleached, 35% pale. MALC, PAST, CNAT, DSTR almost totally bleached. PALY: 25% bleached. SSID generally okay"
10/15/2014,24.99178,-80.40863,patch reef,no data,yes,51-75%,"DCYL: ~50% bleached, 45% pale. Encrusting octocorals ~50% bleached. Palythoa ~30% bleached. MALC ~80% bleached. AAGA bleached"
10/17/2014,24.99173,-80.4086,patch reef,no data,yes,11-30%,
10/18/2014,24.54521,-81.40728,reef,no data,yes,1-10%,
10/18/2014,24.62148,-81.36317,inshore,no data,yes,1-10%,
10/20/2014,25.11167,-80.30917,reef,mostly cloudy,yes,1-10%,
10/30/2014,24.53145,-81.48355,patch reef,no data,yes,31-50%,zoos are coming back
10/31/2014,24.47388,-81.74365,patch reef,no data,yes,no data,
10/31/2014,24.478,-81.72935,reef,no data,yes,no data,
11/11/2014,24.66523,-82.92749,hardbottom,partly cloudy,yes,1-10%,"OFRA, MFAV, CNAT, and SSID all had signs of bleaching.  The overall percentage bleached was less than 5%.  A few colonies of DLAB had white band"
11/11/2014,24.66309,-82.93099,hardbottom,partly cloudy,yes,1-10%,"Approximately 10% of OFRA, 50% of SSID, and 50% of SINT showed signs of partial bleaching.  30% of MYCE, and 10% of MCAV showed signs of paling. 1 colony of SSID had dark spots.  One colony of DLAB had signs of recent death.  Species with no signs of bleaching include, but are not limited to: MFAV, CNAT, DLAB, PPRO, Past, DSTR, and PDIF."
5/31/2015,24.68023,-82.88533,Patch Reef,partly cloudy,yes,1-10%,I only observed one coral head of strigosa paling on the entire dive.
6/3/2015,24.55245,-81.38409,Bank Reef,no data,no,0%,
6/4/2015,24.45225,-81.87936,Bank Reef,no data,no,0%,
6/8/2015,24.59565,-81.37162,Mid-Channel Reef,no data,no,0%,
6/10/2015,24.54573,-81.40522,Bank Reef,no data,no,0%,
6/11/2015,24.54948,-81.37972,Deep Reef,no data,yes,1-10%,Lots of lionfish there!!  Mostly just SSID paling
6/11/2015,24.62148,-81.36317,Hardbottom ,no data,no,0%, 
6/11/2015,24.59297,-81.39802,Patch Reef,mostly cloudy,yes,1-10%,
6/15/2015,24.54467,-81.40968,Hardbottom ,partly cloudy,yes,1-10%,
6/15/2015,24.55245,-82.89775,Bank Reef,no data,no,0%,
6/16/2015,24.61969,-82.92044,other/don't know,no data,no,0%,
6/17/2015,24.61889,-82.92301,other/don't know,no data,no,0%,
6/17/2015,24.64554,-83.03252,Deep Reef,no data,no,0%,
6/18/2015,24.61006,-82.94866,other/don't know,no data,no,0%,
6/19/2015,24.75568,-80.7489,Deep Reef,clear,yes,1-10%," S sid, Eusmillia, Pseudoplexaura dead X muta - wasting disease?"
6/19/2015,24.82457,-80.6863,Patch Reef,clear,yes,1-10%," D strig - upper surface (photo submitted) C nat, D strig (also observed at this site 5/10/2015) BBD"
6/20/2015,24.62953,-81.11252,Bank Reef,partly cloudy,no,0%,
6/20/2015,24.56267,-81.56262,Bank Reef,no data,yes,no data,
6/20/2015,24.60225,-81.20513,other/don't know,no data,yes,11-30%,
6/20/2015,24.59208,-81.21892,other/don't know,no data,yes,11-30%,
6/20/2015,24.58542,-81.25268,other/don't know,no data,yes,11-30%,
6/20/2015,24.66948,-81.06467,other/don't know,no data,yes,11-30%,
6/20/2015,24.511,-81.5672,other/don't know,no data,yes,11-30%,
6/20/2015,24.52738,-81.52293,other/don't know,no data,yes,11-30%,
6/20/2015,24.5219,-81.52278,other/don't know,no data,yes,11-30%,
6/20/2015,24.52608,-81.50367,other/don't know,no data,yes,11-30%,
6/20/2015,24.59302,-81.39772,other/don't know,no data,yes,11-30%,
6/20/2015,24.58355,-81.43275,other/don't know,no data,yes,11-30%,
6/20/2015,24.57533,-81.44495,other/don't know,no data,yes,11-30%,
6/20/2015,24.55347,-81.43355,other/don't know,no data,yes,11-30%,
6/20/2015,24.53052,-81.48757,other/don't know,no data,yes,11-30%,
6/20/2015,24.53,-81.47765,other/don't know,no data,yes,11-30%,
6/20/2015,24.53388,-81.47165,other/don't know,no data,yes,11-30%,
6/20/2015,24.5431,-81.47065,other/don't know,no data,yes,11-30%,
6/20/2015,24.56302,-81.40228,other/don't know,no data,yes,11-30%,
6/20/2015,24.55833,-81.35378,other/don't know,no data,yes,11-30%,
6/22/2015,24.5676,-81.32977,other/don't know,no data,no,0%,
6/22/2015,24.5529,-81.38015,other/don't know,no data,no,0%,
6/22/2015,24.72285,-80.86166,Patch Reef,no data,no,0%,
6/22/2015,24.75824,-80.76594,Patch Reef,clear,no,0%,
6/22/2015,24.7455,-80.77892,Bank Reef,clear,no,0%,observations by visiting science diver
6/24/2015,24.52292,-81.51683,Bank Reef,no data,no,0%,
6/25/2015,25.4413,-80.1338,Patch Reef,no data,yes,1-10%,Went out to observe some outplants from a couple of months ago- the severity of bleaching ranged from just paling to partial bleaching of horizontal branches on Acer
6/27/2015,24.61637,-81.39136,Patch Reef,partly cloudy,no,0%,
6/28/2015,24.655,-82.91278,Patch Reef,partly cloudy,yes,1-10%,3 colonies of OFAV had black band.  5% of corals had recent death
6/29/2015,24.5532,-81.43758,other/don't know,no data,no,0%,
6/29/2015,24.53701,-81.43031,Deep Reef,no data,yes,1-10%,Mostly just SSID
6/30/2015,24.45247,-81.88059,other/don't know,no data,yes,1-10%,
7/2/2015,24.526,-81.55175,Patch Reef,partly cloudy,yes,11-30%,
7/6/2015,24.666,-81.07095,Patch Reef,partly cloudy,yes,1-10%,
7/6/2015,24.66504,-81.07352,Patch Reef,no data,no,0%,
7/6/2015,24.90046,-80.61723,Patch Reef,clear,yes,1-10%,"paling noted: S sid, D strig, M cav, C nat, P ast BBD: D strig - photos observations made by KML staff and visiting researcher"
7/6/2015,24.84724,-80.62019,Bank Reef,clear,yes,1-10%,A cerv outplants along ledge - paling branches (not the growth tips)
7/7/2015,24.6844,-80.9665,Bank Reef,no data,yes,1-10%,
7/7/2015,24.68489,-80.96512,Bank Reef,no data,yes,11-30%,
7/7/2015,24.68188,-80.97092,Bank Reef,no data,yes,11-30%,
7/7/2015,24.685,-80.967,Bank Reef,no data,no,0%,
7/7/2015,24.55268,-81.3823,other/don't know,no data,yes,1-10%,
7/7/2015,24.62148,-81.36317,other/don't know,no data,no,0%,
7/8/2015,24.53701,-81.43031,Deep Reef,no data,yes,1-10%,Mostly SSID
7/8/2015,24.55182,-81.38751,other/don't know,no data,no,0%,
7/9/2015,24.5529,-81.38015,other/don't know,no data,yes,1-10%,
7/10/2015,24.54587,-81.40658,Bank Reef,partly cloudy,yes,1-10%,
7/11/2015,24.61362,-82.87085,Patch Reef,partly cloudy,no,0%,
7/11/2015,25.13822,-80.2888,other/don't know,clear,yes,1-10%,
7/11/2015,24.62079,-82.86737,Patch Reef,partly cloudy,yes,11-30%,
7/11/2015,24.62053,-82.86911,Patch Reef,partly cloudy,yes,1-10%,
7/11/2015,24.61616,-82.86726,other/don't know,partly cloudy,yes,11-30%,
7/12/2015,24.54566,-81.40498,Bank Reef,partly cloudy,yes,1-10%,
7/13/2015,24.45247,-81.88059,other/don't know,no data,yes,1-10%,
7/13/2015,24.82694,-82.93333,Bank Reef,partly cloudy,yes,1-10%,
7/14/2015,24.54309,-81.79013,Hardbottom ,no data,yes,31-50%,"There was a lot of what looked like older damage to many of the large boulder corals, with algae growth"
7/14/2015,24.82694,-82.9333,Bank Reef,partly cloudy,yes,1-10%,
7/14/2015,24.55704,-81.5089,Mid-Channel Reef,partly cloudy,yes,1-10%,"Species paling: Mcav, Pstr"
7/15/2015,24.61006,-82.94866,Bank Reef,partly cloudy,yes,1-10%,
7/15/2015,24.46127,-81.84614,Bank Reef,partly cloudy,yes,1-10%,Lots of Palythoa paling
7/16/2015,24.45235,-81.88078,Bank Reef,no data,yes,1-10%,
7/16/2015,25.01052,-80.37251,Bank Reef,no data,no,0%,
7/16/2015,25.3626,-80.1664,other/don't know,partly cloudy,no,0%,
7/16/2015,24.45105,-81.89719,Bank Reef,partly cloudy,yes,1-10%,Siderastrea siderea partially bleached-fluorescing
7/17/2015,25.5885,-80.1044,Hardbottom ,clear,no,0%,No hard corals were bleaching but MALC were pale or partially bleached.
7/17/2015,25.01052,-80.37251,Bank Reef,clear,yes,1-10%,Orbicella  faveolata paling
7/17/2015,24.76656,-80.75404,Patch Reef,partly cloudy,yes,1-10%," paling: M cav, Meandrina, Diploria spp, C nat A cerv looked fine but ~ 30-40% los of live colonies after 2014 bleaching, lots of fireworm predation.  No active disease observed"
7/17/2015,24.76656,-80.75404,Patch Reef,clear,yes,1-10%,"A cerv looked fine so far but lots of fireworm predation, paling: M cav, C nat, D cliv, S sid.  No disease observed"
7/20/2015,24.55268,-81.3823,Patch Reef,no data,yes,1-10%,
7/22/2015,25.0353,-80.3473,Bank Reef,partly cloudy,yes,1-10%,
7/22/2015,25.00805,-80.37758,Bank Reef,partly cloudy,yes,1-10%,
7/23/2015,24.94627,-80.47065,Patch Reef,partly cloudy,yes,1-10%,"paling: D strig, Meandrina, D lab disease: A cerv - WBD/RTL"
7/23/2015,24.94283,-80.49645,Patch Reef,partly cloudy,yes,1-10%," M cav, S bour, C nat, P por A cerv - WBD/RTL, O ann - WP?"
7/24/2015,24.62572,-81.1176,Bank Reef,no data,yes,1-10%,
7/24/2015,24.77723,-80.73637,Patch Reef,partly cloudy,yes,1-10%,"as reported by L Larson - A cerv monitoring some A cerv - pale, WBD/RTL"
7/24/2015,24.7583,-80.76575,Patch Reef,partly cloudy,yes,1-10%,"reported by L Larson - A cerv monitoring site, some A cerv pale bottom 5' noticeably hot and green - shimmering picnocline"
7/26/2015,24.68997,-81.0295,other/don't know,no data,no,0%,
7/28/2015,24.54433,-81.40851,Bank Reef,no data,yes,1-10%,
7/28/2015,24.56936,-81.33,other/don't know,no data,yes,1-10%,
7/28/2015,24.5862,-81.25047,other/don't know,no data,yes,1-10%,
7/30/2015,25.11167,-80.30917,other/don't know,no data,no,0%,
7/30/2015,25.0523,-80.33193,other/don't know,no data,yes,no data,
7/30/2015,25.14695,-80.25577,other/don't know,no data,yes,no data,
8/1/2015,24.54626,-81.40318,other/don't know,no data,no,0%,Some signs of white band and other disease but no bleaching and overall a
8/2/2015,24.61863,-81.38034,Patch Reef,partly cloudy,yes,51-75%,
8/3/2015,24.68188,-80.97092,Patch Reef,partly cloudy,yes,51-75%," D cyl, M cav, C nat, P por, M mean, D lab, some octos, M mean, M alc, C nat Partial.  MCAV, DCY, BBD�DCYL WB"
8/4/2015,24.9998,-81.44386,other/don't know,clear,no,0%,"While I did not see any paling or bleaching, there was a lot of white banddisease and death due to that disease on their staghorn corals."
8/4/2015,24.54985,-81.37898,Deep Reef,no data,yes,31-50%,
8/5/2015,24.61628,-81.39023,other/don't know,no data,no,0%,
8/6/2015,25.13963,-80.29403,Patch Reef,clear,yes,1-10%,"Brain coral (Dstrigosa shallow colony up by Apal north patch) bleached at Horseshoe (nearly white), and at Sand Island (all Dstr were paled). Those at Pillar coral at HS (by H2 buoy) - SPAWNED 8/3 9:15-9:25 pm, not bleached, observe spawning at HS (wasn't there to see if they also released).  "
8/6/2015,25.04166,-80.42394,Patch Reef,no data,yes,1-10%,Some signs of white band and other disease but no bleaching and overall a very healthy reef
8/6/2015,24.8377,-80.72849,Patch Reef,clear,yes,11-30%,"as reported by visiting scientist while snorkeling:
bleached: D lab, P ast
pale: D lab, P ast"
8/6/2015,25.04636,-80.39649,Bank Reef,clear,yes,1-10%,"Brain corals (D. strigosa) were paled (approx. 5 colonies in a cluster), and at least 2 colonies spawned 8/6 between 10:15-11:15, possibly up to 11:30 (still going off when I left to monitor Mfav/Orbicella.  White pox is visible on Apal, no spawning this night of 8/6/2015, but did spawn 8/4 pm.  One Mfav had partial paling - with a paled top, but the base was OK.  spawn) on 8/6 - not setting until 11:15 or later, releasing close to 11:30, and up to 12:30 pm. Several larger colonies did not set or spawn this night."
8/7/2015,24.5529,-81.38015,other/don't know,no data,yes,1-10%,
8/7/2015,24.5676,-81.32977,other/don't know,no data,yes,1-10%,
8/8/2015,24.68448,-80.96598,Bank Reef,no data,yes,1-10%,
8/8/2015,24.71277,-80.94458,Patch Reef,partly cloudy,yes,11-30%," Bleached: Colpophyllia natans, Pseudodiploria strigosa, Diploria lab.  Partially bleached:  Eusmilia fastigiana, Millepora complanata, Palythoa.  Paling..Mcav, Pcli, Palythoa"
8/9/2015,24.52573,-81.65139,Mid-Channel Reef,no data,yes,1-10%,
8/9/2015,24.62079,-82.86737,other/don't know,no data,yes,11-30%,"Dendrogyra VERY pale, with some partial bleaching. A. palmata looked fine.  O. annularis, O. faveolata, D. strigosa, D. clivosa all pale. M. alcicornis quite bleached"
8/11/2015,24.4535,-81.76633,other/don't know,no data,yes,1-10%,
8/11/2015,24.52292,-81.51683,Bank Reef,no data,yes,1-10%,
8/12/2015,24.62698,-81.09536,Bank Reef,no data,yes,1-10%,
8/12/2015,24.54341,-81.41194,other/don't know,no data,yes,11-30%,
8/13/2015,25.11167,-80.30917,Bank Reef,partly cloudy,yes,1-10%,We outplanted more Acropora. I hope they survive!
8/14/2015,25.36793,-80.16968,Patch Reef,no data,yes,no data,"Mid-channel patch reef surveyed off of the Caesar Creek marker, southern Biscayne N.P., from 0942-1225 hours on 14AUG2015. The patch reef mound was mostly dominated by octocorals, with scattered remnants of Porites finger corals. Within two belt transects totaling 30 sq. meters, 18 stony coral taxa were observed, of which 14 taxa showed signs of colony paling or partial bleaching (white). Seven of 22 octocoral taxa had at least one instance of paling."
8/14/2015,25.36743,-80.15213,Patch Reef,mostly cloudy,yes,11-30%,"Offshore patch reef mound west of Pacific Reef Light, southern Biscayne N.P., from 1313-1515 hrs. EST on 14AUG2015. The patch reef mound was mostly dominated by head corals and octocorals. Within two belt transects totaling 30 sq. meters in area, 21 stony coral taxa were observed, of which 12 taxa showed signs of colony paling or partial bleaching (white). Of the 16 octocoral taxa observed, two species exhibited signs of paling."
8/14/2015,25.37257,-80.13728,Deep Reef,partly cloudy,yes,1-10%,"Low-relief spur and groove surveyed just offshore of the Pacific Reef marker, southern Biscayne N.P., from 1542-1701 hrs. EST on 14AUG2015. The site was characterized by low-profile (< 1 m) coralline spurs dominated by turf algae and silt, with very low (< 2%) coral cover. Within two belt transects totaling 30 sq. meters, 12 stony coral taxa were observed, of which 8 taxa had at least one colony exhibiting signs of paling and one taxa exhibited signs of partial bleaching. Of the 17 octocoral taxa, only one (Plexaurella dichotoma) exhibited signs of paling."
8/15/2015,25.4553,-80.14338,Patch Reef,mostly cloudy,yes,11-30%,"Mid-channel patch reef northwest of Long Reef, Biscayne N.P., from 0927-1117 hours on 15AUG2015. The patch reef was mostly dominated by octocorals and sponges, with a few scattered coral heads. Within two belt transects totaling 30 sq. meters, 14 stony coral taxa were observed, of which 7 taxa had at least one colony exhibiting signs of paling, 2 taxa had at least one colony exhibiting signs of partial bleaching, and 2 taxa had at least one colony showing signs of complete colony bleaching.  Only one (Erythropodium) of the 17 octocoral taxa exhibiting signs of paling."
8/15/2015,25.46138,-80.1182,Hardbottom ,cloudy,yes,1-10%,"Low-relief hard-bottom surveyed northwest of Long Reef, Biscayne N.P., from 1157-1255 hrs. EST on 15AUG2015. The habitat was characterized by low profile (< 50 cm) patches of hard-bottom interspersed with sand and dominant by turf algae, sediment, cyanobacterial mats, and octocorals. Within two belt transects totaling 30 sq. meters, only 6 stony coral taxa were observed, of which three taxa had at least one colony exhibiting paling and one taxa had at least one colony exhibiting partial bleaching. None of the 12 octocoral taxa exhibited any signs of bleaching."
8/15/2015,25.46658,-80.11098,Deep Reef,partly cloudy,yes,1-10%,"Low-relief spur and spur fore-reef habitat surveyed north of Long Reef, Biscayne N.P., from 1342-1517 hrs. EST on 15AUG2015. The site had strong current and ended at ~17 m depth in sand, dominated by algae, octocorals, and Xestospongia sponges. Within two belt transects totaling 30 sq. meters, 14 stony coral taxa were observed, of which 5 taxa had at least one colony exhibiting paling, 3 taxa had at least one colony exhibiting partial bleaching, and 2 taxa had at least one colony with total bleaching. In addition, there were several Meandrina, Dichocoenia, and Montastraea cavernosa colonies with either active white plague or recent death, presumably due to white plague. Except for Erythropodium, some of which was paling, none of the remaining 16 octocoral taxa exhibiting paling or bleaching."
8/15/2015,25.43697,-80.12062,Bank Reef,mostly cloudy,yes,11-30%,"High-relief spur and groove habitat surveyed on the fore reef of Long Reef, Biscayne N.P., from 1619-1806 hrs. EST on 15AUG2015. The site had moderate to high-relief spurs dominated by fine turf and Dictyota algae. Within two belt transects totaling 30 sq. meters, 15 stony coral taxa were observed, of which 5 taxa had at least one colony exhibiting paling, 4 taxa had at least one colony exhibiting partial bleaching, and 1 taxa had at least one colony with total bleaching. In addition, there were several Meandrina colonies with either active white plague or recent death, presumably due to white plague. Except for Erythropodium, some of which was paling, none of the remaining 17 octocoral taxa exhibiting paling or bleaching."
8/16/2015,25.62397,-80.09942,Patch Reef,partly cloudy,yes,1-10%,"Offshore patch reef sampled north of Fowey Rocks, Biscayne N.P., from 0939-1058 hrs. EST on 16AUG2015. The site was characterized by low relief and dominance by octocorals and sponges, with relatively few and small stony corals. Within two belt transects totaling 30 sq. meters, 9 stony coral taxa were observed, of which 3 taxa had at least one colony exhibiting paling and 1 taxa had at least one colony exhibiting partial. None of the 20 octocoral taxa encountered were pale, partially bleached, or bleached."
8/16/2015,25.59047,-80.09868,other/don't know,partly cloudy,yes,1-10%,"Back-reef rubble habitat at Fowey Rocks Lighthouse, northern Biscayne N.P., from 1153-1242 hrs. EST on 16AUG2015. The site was characterized by unconsolidated rubble dominated by macroalgae, with a few small (< 6 cm) colonies of Porites and Siderastrea. Within two belt transects totaling 30 sq. meters, only 5 stony coral taxa were observed, of which only S. radians exhibited paling. None of the 6 octocoral taxa observed exhibited signs of paling, partial bleaching, or bleaching."
8/16/2015,25.57537,-80.09935,Bank Reef,partly cloudy,yes,11-30%,"High-relief spur and groove habitat surveyed at Brewster Reef, south of Fowey Rocks Lighthouse, Biscayne N.P., from 1331-1534 hrs. EST on 16AUG2015. The site was characterized by very high profile (2-3 m) coralline spurs dominated mostly by algae and octocorals. Within two belt transects totaling 30 sq. meters, 13 stony coral taxa were observed, of which 4 taxa had at least one colony exhibiting paling, 3 taxa had at least one colony exhibiting partial bleaching, and 1 taxon had at least one colony with total bleaching. In addition, there were several colonies of Meandrina and Dichocoenia with either what appeared to be active white plague disease or were completely dead."
